sequence,base_sequence,sequence_index,frame_id,D_obj_cm,E_obs_cm,E_prior_cm,e_obs_norm,e_prior_norm,E_update_cm,e_update_norm,obs_abs_risk_label,prior_abs_risk_label,obs_risk_label,prior_risk_label,delta_E_gt_cm,pair_state_gt,prior_advantage_margin_cm,x1_obs_depth_residual,x1_obs_norm,x2_obs_inlier_error,x4_obs_support_ratio,x5_obs_geometry_inconsistency,x1_prior_depth_residual,x1_prior_norm,x2_prior_inlier_error,x4_prior_support_ratio,x5_prior_geometry_inconsistency,e_obs_hat_norm,e_prior_hat_norm,E_obs_hat_cm,E_prior_hat_cm,p_obs_risk_rollout,p_prior_risk_rollout,delta_E_hat_cm,rollout_mode,policy_model_stage,observer_source,observer_wall_ms,sam2_frame_wall_ms,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,observer_restarted,relocalization_attempted,relocalization_used,output_quality_unverified,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,output_uncertain
bleach0_black10,bleach0,620,620,27.88158256699214,0.7023640751637374,0.6517044965972169,0.025190968750648947,0.02337401383265608,0.7023640751637374,0.025190968750648947,0,0,0,0,-0.05065957856652059,TIE,0.1,24.74682182073593,0.8875687655561086,0.584384858044164,0.5162151868896788,0.6964149504195271,24.3844211101532,0.8745709125930646,0.6045454545454545,0.49637543114698424,0.7037593984962406,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,40.782857686281204,2.9758410528302193,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,621,621,27.88158256699214,0.646423602489639,0.6604897634625547,0.023184609443759243,0.023689105949261338,0.646423602489639,0.023184609443759243,0,0,0,0,0.014066160972915687,TIE,0.1,24.309897422790527,0.8718980482682506,0.6085603112840468,0.5097291128968748,0.706103993971364,24.688956141471863,0.8854933568476885,0.5901253918495297,0.5131629167754181,0.6901840490797546,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.218712873756886,2.60363332927227,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,622,622,27.88158256699214,0.6734069390680638,0.6274732390564497,0.024152392980206317,0.02250493628002628,0.6734069390680638,0.024152392980206317,0,0,0,0,-0.04593370001161412,TIE,0.1,24.01358336210251,0.8612704570984864,0.6198738170347002,0.5162151868896788,0.723823975720789,24.127402901649475,0.8653527052733698,0.6037588097102584,0.5127813830111356,0.7025602409638554,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,39.314243011176586,2.6481738314032555,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,623,623,27.88158256699214,0.7167531541142578,0.6538525591829135,0.0257070470226031,0.02345105618061231,0.7167531541142578,0.0257070470226031,0,0,0,0,-0.06290059493134426,TIE,0.1,24.89885985851288,0.8930217572366074,0.618066561014263,0.5185043894753744,0.7220566318926975,24.003829061985016,0.8609206096644658,0.6186374314800314,0.5127813830111356,0.7197885196374623,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.15808191150427,2.405383624136448,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,624,624,27.88158256699214,0.6695477493423849,0.7215288620424093,0.02401397939782066,0.025878332419214885,0.6695477493423849,0.02401397939782066,0,0,0,0,0.05198111270002437,TIE,0.1,25.186753273010254,0.9033473337638953,0.6334106728538282,0.5066768427826142,0.7371096586782862,25.326183438301086,0.9083481318698069,0.6225806451612903,0.5268981322895914,0.7379718726868986,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.950447760522366,2.5265710428357124,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,625,625,27.88158256699214,0.7347945407820068,0.7120562402012347,0.026354118853063234,0.025538587649763068,0.7347945407820068,0.026354118853063234,0,0,0,0,-0.022738300580772086,TIE,0.1,24.434876441955566,0.8763805420027704,0.6199848599545799,0.4959938973827017,0.7149532710280374,24.705299735069275,0.8860795356830593,0.6189393939393939,0.49637543114698424,0.7240377632534496,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.61450354754925,2.762948162853718,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,626,626,27.88158256699214,0.7678956924545929,0.7477826563610384,0.027541323761287245,0.026819950214960447,0.7678956924545929,0.027541323761287245,0,0,0,0,-0.020113036093554526,TIE,0.1,25.48581063747406,0.9140733161841991,0.6298387096774194,0.5268981322895914,0.7354935945742276,25.228789448738098,0.9048550019755845,0.6458814472671286,0.5043876401969186,0.7360178970917226,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.812911577522755,2.2889310494065285,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,627,627,27.88158256699214,0.7317762377393744,0.7897778202827542,0.026245864487107494,0.028326147498447227,0.7317762377393744,0.026245864487107494,0,0,0,0,0.05800158254337984,TIE,0.1,25.12013614177704,0.9009580457429176,0.6180392156862745,0.5135444505397007,0.7166416791604198,25.47605037689209,0.9137232549723393,0.6549570647931304,0.5112552479540051,0.7449922958397535,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,44.398305006325245,2.569488249719143,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,628,628,27.88158256699214,0.7628318944954314,0.7711358721711064,0.027359705736306257,0.027657535949341068,0.7628318944954314,0.027359705736306257,0,0,0,0,0.008303977675674923,TIE,0.1,24.930454790592194,0.8941549401182964,0.6458646616541354,0.4925600935041584,0.736255572065379,25.237539410591125,0.9051688278436825,0.6050354051927616,0.515070585596831,0.7057010785824345,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,39.78821448981762,1.9763624295592308,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,629,629,27.88158256699214,0.7237528927710009,0.7629537454100677,0.025958099438294517,0.02736407603753803,0.7237528927710009,0.025958099438294517,0,0,0,0,0.03920085263906681,TIE,0.1,25.43092966079712,0.9121049567288103,0.6108887109687751,0.5234643284110481,0.7204220045214771,25.875014066696167,0.9280324746461319,0.6312450436161776,0.518885923239657,0.7294207317073171,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,39.70483411103487,4.617346450686455,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,630,630,27.88158256699214,0.7468098833778402,0.7262894739092227,0.02678506076846433,0.026049076380945713,0.7468098833778402,0.02678506076846433,0,0,0,0,-0.02052040946861744,TIE,0.1,25.202539563179016,0.9039135243712911,0.6143533123028391,0.5162151868896788,0.7252994011976048,25.408628582954407,0.9113051069430556,0.6099518459069021,0.5246089297038958,0.7110266159695817,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,36.15658078342676,3.1330958008766174,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,631,631,27.88158256699214,0.7118717666342512,0.7301947986600479,0.02553197132636965,0.026189144640752764,0.7118717666342512,0.02553197132636965,0,0,0,0,0.01832303202579666,TIE,0.1,24.616390466690063,0.8828907185430858,0.6044207317073171,0.499427701261245,0.6999238385376999,24.80788379907608,0.8897588126308553,0.6148148148148148,0.536436476396656,0.7409860191317145,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.155448623001575,2.3457687348127365,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,632,632,27.88158256699214,0.7251595005860076,0.703937405298111,0.02600854879179255,0.025247397761828397,0.7251595005860076,0.02600854879179255,0,0,0,0,-0.021222095287896647,TIE,0.1,24.37751293182373,0.8743231440773117,0.6318252730109204,0.5108737141897226,0.7266409266409266,24.62945133447647,0.88335915923346,0.6123244929797191,0.5108737141897226,0.7139605462822458,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.7238355576992,2.6836860924959183,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,633,633,27.88158256699214,0.726174708483869,0.7071406485108742,0.026044960207658993,0.025362285186351974,0.726174708483869,0.026044960207658993,0,0,0,0,-0.019034059972994788,TIE,0.1,25.733226537704468,0.9229471274047757,0.6006415396952687,0.5242273959396131,0.7134238310708899,24.61940497159958,0.8829988366853135,0.6292569659442724,0.5070583765468968,0.7180851063829787,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.706014700233936,2.6546064764261246,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,634,634,27.88158256699214,0.6836536266222939,0.7196854605665994,0.024519900367192333,0.0258122170374434,0.6836536266222939,0.024519900367192333,0,0,0,0,0.036031833944305536,TIE,0.1,24.495160579681396,0.8785426910694879,0.6064924782264449,0.5181228557110917,0.7155893536121674,24.87284690141678,0.8920887773014262,0.6085578446909667,0.5185043894753744,0.7172932330827068,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,39.903903380036354,4.2802756652235985,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,635,635,27.88158256699214,0.7207295872711691,0.6862157037948905,0.025849665654359637,0.024611791749843966,0.7207295872711691,0.025849665654359637,0,0,0,0,-0.034513883476278595,TIE,0.1,25.364258885383606,0.909713744707279,0.6308671439936356,0.5204120582967873,0.7283763277693476,25.297120213508606,0.9073057511253622,0.61186848436247,0.5242273959396131,0.7136329017517136,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,36.067516542971134,2.5237007066607475,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,636,636,27.88158256699214,0.7282760510233994,0.7105486923052091,0.026120326895847566,0.025484517982361538,0.7282760510233994,0.026120326895847566,0,0,0,0,-0.01772735871819031,TIE,0.1,24.651245772838593,0.8841408379028739,0.6161616161616161,0.5089660453683097,0.7246049661399548,24.35804158449173,0.8736247853207664,0.607905138339921,0.5173597881825266,0.7063797079169869,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.22095675766468,2.729407511651516,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,637,637,27.88158256699214,0.7396926288381114,0.7335648866332904,0.026529793531655663,0.02631001611442701,0.7396926288381114,0.026529793531655663,0,0,0,0,-0.00612774220482093,TIE,0.1,25.211456418037415,0.9042333360188894,0.63801261829653,0.5162151868896788,0.7282934131736527,25.090786814689636,0.8999054036621862,0.6226114649681529,0.5207935920610699,0.7344801795063576,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.920232094824314,2.6847440749406815,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,638,638,27.88158256699214,0.7290659436525687,0.7501829741034934,0.026148657161078077,0.026906039938766037,0.7290659436525687,0.026148657161078077,0,0,0,0,0.021117030450924723,TIE,0.1,24.604257941246033,0.8824555737511831,0.6490066225165563,0.48149561433996335,0.7312874251497006,24.766497313976288,0.88827444620365,0.6428571428571428,0.49790156620411463,0.7319665907365225,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,40.24383705109358,2.308216877281666,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,639,639,27.88158256699214,0.6702582427166265,0.7510426983608394,0.02403946193176702,0.026936874783068016,0.6702582427166265,0.02403946193176702,0,0,0,0,0.08078445564421288,TIE,0.1,25.29449760913849,0.9072116888760685,0.5930047694753577,0.5200305245325048,0.7003861003861004,25.216364860534668,0.904409382069556,0.6540178571428572,0.4872186208042022,0.7429629629629629,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,41.33866913616657,2.354002557694912,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,640,640,27.88158256699214,0.782092553845554,0.6684036189492499,0.028050507964043663,0.02397294405162444,0.782092553845554,0.028050507964043663,0,0,0,0,-0.11368893489630405,PRIOR_BETTER,0.1,24.93966668844223,0.8944853337689402,0.6535253980288097,0.49675696491126686,0.7334360554699537,24.43097084760666,0.8762404640735667,0.6120556414219475,0.5062953090183315,0.7137490608564989,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.08857686817646,2.4553947150707245,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,641,641,27.88158256699214,0.7060209675708111,0.7459638639847239,0.02532212674350273,0.02675471746240975,0.7060209675708111,0.02532212674350273,0,0,0,0,0.0399428964139128,TIE,0.1,25.286582112312317,0.9069277919054732,0.600326264274062,0.5322396049895475,0.7166793602437167,24.930857121944427,0.8941693701224493,0.6430223592906708,0.5051507077254838,0.7304747320061256,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.87010535597801,2.942425198853016,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,642,642,27.88158256699214,0.7369969703560265,0.7184892624495238,0.02643311112578405,0.025769314231829644,0.7369969703560265,0.02643311112578405,0,0,0,0,-0.01850770790650269,TIE,0.1,25.18327534198761,0.9032225943946616,0.6527672479150872,0.49675696491126686,0.7408239700374533,25.461965799331665,0.9132180979380646,0.6018211920529801,0.5391072127466341,0.718939393939394,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,40.682241320610046,2.021697349846363,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,643,643,27.88158256699214,0.7138429623295349,0.7438245843817721,0.02560267017176508,0.026677990124647926,0.7138429623295349,0.02560267017176508,0,0,0,0,0.0299816220522372,TIE,0.1,25.214767456054688,0.9043520896086227,0.6013018714401952,0.5310950036966997,0.722809667673716,25.278523564338684,0.9066387642667346,0.6309246309246309,0.5089660453683097,0.7247494217424826,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.13654414564371,2.5566546246409416,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,644,644,27.88158256699214,0.768212029529643,0.7175635930628916,0.027552669497286627,0.025736114201508262,0.768212029529643,0.027552669497286627,0,0,0,0,-0.05064843646675132,TIE,0.1,26.309993863105774,0.943633446913917,0.6244963738920226,0.5265165985253086,0.7374343585896475,25.669819116592407,0.920672958750263,0.6166134185303515,0.5223197271182003,0.7231467473524962,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,40.21074343472719,2.7092676609754562,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,645,645,27.88158256699214,0.7638061583289553,0.7684598198189114,0.027394648653595224,0.02756155673633316,0.7638061583289553,0.027394648653595224,0,0,0,0,0.004653661489956162,TIE,0.1,24.776309728622437,0.8886263779716038,0.6515264333581534,0.4876001545684847,0.7337413925019127,25.339272618293762,0.9088175880049179,0.6224000000000001,0.5230827946467654,0.7210172026925954,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.67147956043482,2.277987077832222,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,646,646,27.88158256699214,0.7683833593368136,0.7873997159927567,0.027558814406986747,0.02824085448165797,0.7683833593368136,0.027558814406986747,0,0,0,0,0.019016356655943145,TIE,0.1,25.379428267478943,0.9102578093083068,0.628930817610063,0.5146890518325484,0.7286821705426356,25.539422035217285,0.9159961409598162,0.6561295296838858,0.5051507077254838,0.7490664675130694,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.91855461895466,2.6730699464678764,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,647,647,27.88158256699214,0.7069653193700748,0.7836364980145919,0.025355996836672463,0.028105883019076076,0.7069653193700748,0.025355996836672463,0,0,0,0,0.07667117864451711,TIE,0.1,25.349631905555725,0.9091891338896276,0.5937749401436552,0.5219381933539177,0.713089802130898,24.866248667240143,0.891852125233317,0.6462373933281613,0.5082029778397446,0.7343987823439878,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,35.36476194858551,2.6653530076146126,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,648,648,27.88158256699214,0.7322663518291382,0.7158128483954698,0.02626344290427898,0.025673322046033755,0.7322663518291382,0.02626344290427898,0,0,0,0,-0.01645350343366847,TIE,0.1,24.88843947649002,0.8926480201290447,0.6180981595092024,0.5024799713755057,0.7184391736801836,25.38284957408905,0.9103805177880672,0.6113328012769353,0.5219381933539177,0.7210727969348659,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.83972764015198,2.4604517966508865,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,649,649,27.88158256699214,0.734270810559346,0.7065651447967751,0.02633533476068245,0.025341644187487713,0.734270810559346,0.02633533476068245,0,0,0,0,-0.02770566576257083,TIE,0.1,25.791478157043457,0.9250363782282907,0.6116504854368932,0.5284242673467217,0.7283763277693476,25.201937556266785,0.9038919328095215,0.6128526645768024,0.5131629167754181,0.7182361733931241,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.29591891169548,1.9012168049812317,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,650,650,27.88158256699214,0.7273694015888573,0.7049646706356493,0.026087809034554592,0.025284241629462884,0.7273694015888573,0.026087809034554592,0,0,0,0,-0.022404730953208052,TIE,0.1,24.449078738689423,0.8768899211493713,0.622154779969651,0.4971384986755495,0.7134238310708899,24.094291031360626,0.864165115931578,0.5919317300232738,0.5082029778397446,0.7008995502248876,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,40.706357918679714,2.341393381357193,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,651,651,27.88158256699214,0.6708967051402199,0.7177919368623257,0.024062361005808434,0.025744303973336508,0.6708967051402199,0.024062361005808434,0,0,0,0,0.046895231722105746,TIE,0.1,24.65624213218689,0.8843200371766702,0.6307572209211554,0.5112552479540051,0.7246268656716418,25.82612633705139,0.926279068808163,0.6269968051118211,0.5223197271182003,0.7359635811836116,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.56517264991999,2.6108426973223686,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,652,652,27.88158256699214,0.7286321647615523,0.676420872100639,0.02613309926044693,0.024260490611513058,0.7286321647615523,0.02613309926044693,0,0,0,0,-0.0522112926609134,TIE,0.1,25.39771795272827,0.9109137866082102,0.6037428803905615,0.5310950036966997,0.7166921898928025,24.599049985408783,0.8822687853640915,0.6321928460342146,0.5093475791325923,0.7265861027190332,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.69475517421961,2.9030442237854004,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,653,653,27.88158256699214,0.7283597359139419,0.7016507285792433,0.02612332833560951,0.025165383883549663,0.7283597359139419,0.02612332833560951,0,0,0,0,-0.02670900733469861,TIE,0.1,24.76481944322586,0.888214267741886,0.613953488372093,0.5078214440754619,0.7041509433962264,24.353091418743134,0.8734472428252246,0.6089030206677266,0.5200305245325048,0.7157738095238095,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,37.91803866624832,2.675076015293598,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
bleach0_black10,bleach0,654,654,27.88158256699214,0.817303076710073,0.7394473538392199,0.02931336751586133,0.02652099650593798,0.817303076710073,0.02931336751586133,0,0,0,0,-0.07785572287085307,TIE,0.1,25.966641306877136,0.9313187744808279,0.6378504672897196,0.5101106466611574,0.7244819646968534,25.385001301765442,0.9104576915880558,0.624512099921936,0.5112552479540051,0.7176029962546817,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,MODE_4_TRUSTED_FUSION,final_frozen_shared_quality,restarted_se3,38.12921419739723,2.633023075759411,cache_read_only_not_online_fps,fc84b857b175f8aeadd21f4d7def008fcdf654f8f645f12ef4303880a8367c34,cached_perception_v2,False,False,False,False,four_mode_relocalization_v2,0.5,False,False,False
